idx,row,score,head,tail_label,in_validation,in_testing
5488,5488,-0.8966947197914124,Q978185_Typescript,Q68_Computer,False,False
6030,6030,-1.2108834981918335,Q197520_Numpy,Q80006_Computer_programming,False,False
3039,3039,-1.2334598302841187,Q197520_Numpy,Q21198_Computer_science,False,False
4207,4207,-1.2379002571105957,Q197520_Numpy,Q395_Mathematics,False,False
6194,6194,-1.264962077140808,Q197520_Numpy,Q8366_Algorithm,False,False
6534,6534,-1.2705559730529785,Q197520_Numpy,Q9143_Programming_language,False,False
3039,3039,-1.2405247688293457,Q335632_mathematical_finance,Q21198_Computer_science,False,False
6030,6030,-1.2517346143722534,Q335632_mathematical_finance,Q80006_Computer_programming,False,False
6194,6194,-1.2519443035125732,Q335632_mathematical_finance,Q8366_Algorithm,False,False
1644,1644,-1.2655977010726929,Q335632_mathematical_finance,Q121416_Discrete_mathematics,False,False
1672,1672,-1.2726813554763794,Q335632_mathematical_finance,Q12525525_Computation,False,False
3039,3039,-1.5118858814239502,Q71262967_Computer_Science,Q21198_Computer_science,False,False
4207,4207,-1.5209565162658691,Q71262967_Computer_Science,Q395_Mathematics,False,False
6194,6194,-1.5598050355911255,Q71262967_Computer_Science,Q8366_Algorithm,False,False
6030,6030,-1.5834577083587646,Q71262967_Computer_Science,Q80006_Computer_programming,False,False
6534,6534,-1.5901377201080322,Q71262967_Computer_Science,Q9143_Programming_language,False,False
3039,3039,-1.307770848274231,Q18612125_Cryptography,Q21198_Computer_science,False,False
5488,5488,-1.3082184791564941,Q18612125_Cryptography,Q68_Computer,False,False
6030,6030,-1.3348875045776367,Q18612125_Cryptography,Q80006_Computer_programming,False,False
6194,6194,-1.339159369468689,Q18612125_Cryptography,Q8366_Algorithm,False,False
4338,4338,-1.36837637424469,Q18612125_Cryptography,Q42848_Data,False,False
5488,5488,-2.02046799659729,Q105682544_Truffle_IDE,Q68_Computer,False,False
3039,3039,-2.0358190536499023,Q105682544_Truffle_IDE,Q21198_Computer_science,False,False
6030,6030,-2.043170213699341,Q105682544_Truffle_IDE,Q80006_Computer_programming,False,False
6194,6194,-2.0472264289855957,Q105682544_Truffle_IDE,Q8366_Algorithm,False,False
907,907,-2.077765464782715,Q105682544_Truffle_IDE,Q11205_Arithmetic,False,False
3039,3039,-1.089125156402588,Q83380_After_Effects,Q21198_Computer_science,False,False
4207,4207,-1.1292365789413452,Q83380_After_Effects,Q395_Mathematics,False,False
6030,6030,-1.1292916536331177,Q83380_After_Effects,Q80006_Computer_programming,False,False
6194,6194,-1.132232904434204,Q83380_After_Effects,Q8366_Algorithm,False,False
4338,4338,-1.1449365615844727,Q83380_After_Effects,Q42848_Data,False,False
3039,3039,-1.3289953470230103,Q730920_Problem_solving,Q21198_Computer_science,False,False
6534,6534,-1.3739575147628784,Q730920_Problem_solving,Q9143_Programming_language,False,False
4338,4338,-1.3792129755020142,Q730920_Problem_solving,Q42848_Data,False,False
6194,6194,-1.3904449939727783,Q730920_Problem_solving,Q8366_Algorithm,False,False
6030,6030,-1.4024105072021484,Q730920_Problem_solving,Q80006_Computer_programming,False,False
6030,6030,-1.384824514389038,Q44860_MVC,Q80006_Computer_programming,False,False
3039,3039,-1.3875212669372559,Q44860_MVC,Q21198_Computer_science,False,False
6194,6194,-1.4248886108398438,Q44860_MVC,Q8366_Algorithm,False,False
1672,1672,-1.428342580795288,Q44860_MVC,Q12525525_Computation,False,False
5488,5488,-1.4354329109191895,Q44860_MVC,Q68_Computer,False,False
3039,3039,-0.9613783359527588,Q59_Hypertext_Preprocessor_(PHP),Q21198_Computer_science,False,False
6030,6030,-0.9807419776916504,Q59_Hypertext_Preprocessor_(PHP),Q80006_Computer_programming,False,False
6194,6194,-1.0051805973052979,Q59_Hypertext_Preprocessor_(PHP),Q8366_Algorithm,False,False
5488,5488,-1.0367177724838257,Q59_Hypertext_Preprocessor_(PHP),Q68_Computer,False,False
4338,4338,-1.05339515209198,Q59_Hypertext_Preprocessor_(PHP),Q42848_Data,False,False
3039,3039,-1.2852979898452759,Q893195_Bootstrap,Q21198_Computer_science,False,False
6194,6194,-1.2978185415267944,Q893195_Bootstrap,Q8366_Algorithm,False,False
6030,6030,-1.303424596786499,Q893195_Bootstrap,Q80006_Computer_programming,False,False
4207,4207,-1.3345030546188354,Q893195_Bootstrap,Q395_Mathematics,False,False
5488,5488,-1.3567441701889038,Q893195_Bootstrap,Q68_Computer,False,False
3039,3039,-0.5994895100593567,Q188522_Software_testing,Q21198_Computer_science,False,False
6194,6194,-0.6522115468978882,Q188522_Software_testing,Q8366_Algorithm,False,False
4207,4207,-0.6674838066101074,Q188522_Software_testing,Q395_Mathematics,False,False
4338,4338,-0.6951590180397034,Q188522_Software_testing,Q42848_Data,False,False
5488,5488,-0.7215525507926941,Q188522_Software_testing,Q68_Computer,False,False
3039,3039,-1.3340318202972412,Q39072787_bloc,Q21198_Computer_science,False,False
5488,5488,-1.3374603986740112,Q39072787_bloc,Q68_Computer,False,False
6030,6030,-1.351604700088501,Q39072787_bloc,Q80006_Computer_programming,False,False
6534,6534,-1.3851866722106934,Q39072787_bloc,Q9143_Programming_language,False,False
6194,6194,-1.4022071361541748,Q39072787_bloc,Q8366_Algorithm,False,False
3039,3039,-1.3957337141036987,Q96186334_Figma_Tokens,Q21198_Computer_science,False,False
6194,6194,-1.4091465473175049,Q96186334_Figma_Tokens,Q8366_Algorithm,False,False
5488,5488,-1.4218236207962036,Q96186334_Figma_Tokens,Q68_Computer,False,False
4338,4338,-1.4264065027236938,Q96186334_Figma_Tokens,Q42848_Data,False,False
4207,4207,-1.4366480112075806,Q96186334_Figma_Tokens,Q395_Mathematics,False,False
3039,3039,-1.2345000505447388,Q179012_Planning_and_Project_Management,Q21198_Computer_science,False,False
6030,6030,-1.2396435737609863,Q179012_Planning_and_Project_Management,Q80006_Computer_programming,False,False
5488,5488,-1.2615361213684082,Q179012_Planning_and_Project_Management,Q68_Computer,False,False
6194,6194,-1.2916269302368164,Q179012_Planning_and_Project_Management,Q8366_Algorithm,False,False
1644,1644,-1.3047618865966797,Q179012_Planning_and_Project_Management,Q121416_Discrete_mathematics,False,False
3039,3039,-1.8285175561904907,Q31092740_Arduino,Q21198_Computer_science,False,False
6534,6534,-1.8353575468063354,Q31092740_Arduino,Q9143_Programming_language,False,False
6030,6030,-1.8573894500732422,Q31092740_Arduino,Q80006_Computer_programming,False,False
6194,6194,-1.8666614294052124,Q31092740_Arduino,Q8366_Algorithm,False,False
5488,5488,-1.867882490158081,Q31092740_Arduino,Q68_Computer,False,False
3039,3039,-0.9068098664283752,Q8811_HTML,Q21198_Computer_science,False,False
6030,6030,-0.9526286721229553,Q8811_HTML,Q80006_Computer_programming,False,False
6194,6194,-0.9597082734107971,Q8811_HTML,Q8366_Algorithm,False,False
4207,4207,-1.0094819068908691,Q8811_HTML,Q395_Mathematics,False,False
6534,6534,-1.022306203842163,Q8811_HTML,Q9143_Programming_language,False,False
6030,6030,-1.1336956024169922,Q756100_Node.Js,Q80006_Computer_programming,False,False
3039,3039,-1.1556369066238403,Q756100_Node.Js,Q21198_Computer_science,False,False
6534,6534,-1.1724666357040405,Q756100_Node.Js,Q9143_Programming_language,False,False
6194,6194,-1.1908775568008423,Q756100_Node.Js,Q8366_Algorithm,False,False
2931,2931,-1.207266092300415,Q756100_Node.Js,Q205084_Computational_complexity_theory,False,False
6534,6534,-1.6132574081420898,Q28470421_AutoKeras,Q9143_Programming_language,False,False
6030,6030,-1.6199427843093872,Q28470421_AutoKeras,Q80006_Computer_programming,False,False
6194,6194,-1.6270638704299927,Q28470421_AutoKeras,Q8366_Algorithm,False,False
3039,3039,-1.6334508657455444,Q28470421_AutoKeras,Q21198_Computer_science,False,False
5488,5488,-1.6343854665756226,Q28470421_AutoKeras,Q68_Computer,False,False
4207,4207,-0.9212008118629456,Q844240_Computer_vision,Q395_Mathematics,False,False
6534,6534,-0.923658013343811,Q844240_Computer_vision,Q9143_Programming_language,False,False
2431,2431,-0.9259026646614075,Q844240_Computer_vision,Q175263_Data_structure,False,False
5488,5488,-0.9310466051101685,Q844240_Computer_vision,Q68_Computer,False,False
3394,3394,-0.9412737488746643,Q844240_Computer_vision,Q2539_Machine_learning,False,False
3039,3039,-1.6654044389724731,Q908660_Spring_Support_for_JPA,Q21198_Computer_science,False,False
6194,6194,-1.6795845031738281,Q908660_Spring_Support_for_JPA,Q8366_Algorithm,False,False
6534,6534,-1.698948860168457,Q908660_Spring_Support_for_JPA,Q9143_Programming_language,False,False
5488,5488,-1.6989980936050415,Q908660_Spring_Support_for_JPA,Q68_Computer,False,False
6030,6030,-1.7135204076766968,Q908660_Spring_Support_for_JPA,Q80006_Computer_programming,False,False
6030,6030,-1.8114010095596313,Q107285214_design_prototyping,Q80006_Computer_programming,False,False
3039,3039,-1.8132078647613525,Q107285214_design_prototyping,Q21198_Computer_science,False,False
5488,5488,-1.853302240371704,Q107285214_design_prototyping,Q68_Computer,False,False
4338,4338,-1.8600914478302002,Q107285214_design_prototyping,Q42848_Data,False,False
6194,6194,-1.8625062704086304,Q107285214_design_prototyping,Q8366_Algorithm,False,False
5488,5488,-1.33714759349823,Q7573619_Apache_Spark,Q68_Computer,False,False
3039,3039,-1.358376383781433,Q7573619_Apache_Spark,Q21198_Computer_science,False,False
6030,6030,-1.3966377973556519,Q7573619_Apache_Spark,Q80006_Computer_programming,False,False
6194,6194,-1.4135806560516357,Q7573619_Apache_Spark,Q8366_Algorithm,False,False
6534,6534,-1.4137992858886719,Q7573619_Apache_Spark,Q9143_Programming_language,False,False
5488,5488,-1.7470680475234985,Q17576071_IONIC,Q68_Computer,False,False
4207,4207,-1.7814738750457764,Q17576071_IONIC,Q395_Mathematics,False,False
6030,6030,-1.7900727987289429,Q17576071_IONIC,Q80006_Computer_programming,False,False
3039,3039,-1.7966341972351074,Q17576071_IONIC,Q21198_Computer_science,False,False
6534,6534,-1.8012349605560303,Q17576071_IONIC,Q9143_Programming_language,False,False
3039,3039,-1.3523809909820557,Q725967_Describe_features_of_computer_vision_workloads_on_Azure,Q21198_Computer_science,False,False
5488,5488,-1.363166332244873,Q725967_Describe_features_of_computer_vision_workloads_on_Azure,Q68_Computer,False,False
6030,6030,-1.366316556930542,Q725967_Describe_features_of_computer_vision_workloads_on_Azure,Q80006_Computer_programming,False,False
4207,4207,-1.3686916828155518,Q725967_Describe_features_of_computer_vision_workloads_on_Azure,Q395_Mathematics,False,False
6194,6194,-1.3906757831573486,Q725967_Describe_features_of_computer_vision_workloads_on_Azure,Q8366_Algorithm,False,False
6194,6194,-0.6350315809249878,Q80993_Software_engineering,Q8366_Algorithm,False,True
4207,4207,-0.6873185634613037,Q80993_Software_engineering,Q395_Mathematics,False,False
4338,4338,-0.729935884475708,Q80993_Software_engineering,Q42848_Data,False,False
1755,1755,-0.7390918135643005,Q80993_Software_engineering,Q131476_Graph_theory,False,False
3394,3394,-0.7427785396575928,Q80993_Software_engineering,Q2539_Machine_learning,False,False
5488,5488,-1.8307476043701172,Q28957057_Redux_Framework,Q68_Computer,False,False
3039,3039,-1.8452404737472534,Q28957057_Redux_Framework,Q21198_Computer_science,False,False
6194,6194,-1.8453701734542847,Q28957057_Redux_Framework,Q8366_Algorithm,False,False
6030,6030,-1.850521445274353,Q28957057_Redux_Framework,Q80006_Computer_programming,False,False
6534,6534,-1.8604190349578857,Q28957057_Redux_Framework,Q9143_Programming_language,False,False
3039,3039,-1.1149972677230835,Q11024_Communication,Q21198_Computer_science,False,False
4207,4207,-1.1161295175552368,Q11024_Communication,Q395_Mathematics,False,False
5488,5488,-1.1455497741699219,Q11024_Communication,Q68_Computer,False,False
6030,6030,-1.1521079540252686,Q11024_Communication,Q80006_Computer_programming,False,False
6194,6194,-1.1577001810073853,Q11024_Communication,Q8366_Algorithm,False,False
5488,5488,-1.955175518989563,Q97455771_SwiftUI,Q68_Computer,False,False
6194,6194,-2.0146942138671875,Q97455771_SwiftUI,Q8366_Algorithm,False,False
6534,6534,-2.0273871421813965,Q97455771_SwiftUI,Q9143_Programming_language,False,False
3039,3039,-2.0293939113616943,Q97455771_SwiftUI,Q21198_Computer_science,False,False
4338,4338,-2.0374603271484375,Q97455771_SwiftUI,Q42848_Data,False,False
3039,3039,-0.8245410323143005,Q395_Mathematics,Q21198_Computer_science,False,False
4207,4207,-0.8703847527503967,Q395_Mathematics,Q395_Mathematics,False,False
6194,6194,-0.9008601903915405,Q395_Mathematics,Q8366_Algorithm,False,False
6030,6030,-0.9087027907371521,Q395_Mathematics,Q80006_Computer_programming,False,False
6534,6534,-0.9392539262771606,Q395_Mathematics,Q9143_Programming_language,False,False
6534,6534,-1.5928964614868164,Q2632041_Metaverse,Q9143_Programming_language,False,False
6194,6194,-1.5986183881759644,Q2632041_Metaverse,Q8366_Algorithm,False,False
5488,5488,-1.61324143409729,Q2632041_Metaverse,Q68_Computer,False,False
3039,3039,-1.6186124086380005,Q2632041_Metaverse,Q21198_Computer_science,False,False
4338,4338,-1.6329925060272217,Q2632041_Metaverse,Q42848_Data,False,False
4207,4207,-2.1989669799804688,Q26874039_Linear_Regression,Q395_Mathematics,False,False
3039,3039,-2.204108238220215,Q26874039_Linear_Regression,Q21198_Computer_science,False,False
6534,6534,-2.2553622722625732,Q26874039_Linear_Regression,Q9143_Programming_language,False,False
6030,6030,-2.2584986686706543,Q26874039_Linear_Regression,Q80006_Computer_programming,False,False
4338,4338,-2.259546995162964,Q26874039_Linear_Regression,Q42848_Data,False,False
3039,3039,-1.0769814252853394,Q208042_Machine_Learning_Regression,Q21198_Computer_science,False,False
6030,6030,-1.0900652408599854,Q208042_Machine_Learning_Regression,Q80006_Computer_programming,False,False
4207,4207,-1.0901275873184204,Q208042_Machine_Learning_Regression,Q395_Mathematics,False,False
6194,6194,-1.096341848373413,Q208042_Machine_Learning_Regression,Q8366_Algorithm,False,False
6534,6534,-1.139466404914856,Q208042_Machine_Learning_Regression,Q9143_Programming_language,False,False
3039,3039,-0.7636429667472839,Q141495_Mathematical_optimization,Q21198_Computer_science,False,False
6030,6030,-0.8312224745750427,Q141495_Mathematical_optimization,Q80006_Computer_programming,False,False
4338,4338,-0.8317451477050781,Q141495_Mathematical_optimization,Q42848_Data,False,False
5488,5488,-0.8381271958351135,Q141495_Mathematical_optimization,Q68_Computer,False,False
6534,6534,-0.8619241118431091,Q141495_Mathematical_optimization,Q9143_Programming_language,False,False
6534,6534,-1.2317805290222168,Q1149776_Data_Management,Q9143_Programming_language,False,False
6030,6030,-1.2380034923553467,Q1149776_Data_Management,Q80006_Computer_programming,False,False
3039,3039,-1.2466474771499634,Q1149776_Data_Management,Q21198_Computer_science,False,False
4207,4207,-1.251325249671936,Q1149776_Data_Management,Q395_Mathematics,False,False
2931,2931,-1.288045883178711,Q1149776_Data_Management,Q205084_Computational_complexity_theory,False,False
6030,6030,-1.0892852544784546,Q620615_mobile_app,Q80006_Computer_programming,False,False
3039,3039,-1.0938477516174316,Q620615_mobile_app,Q21198_Computer_science,False,False
6534,6534,-1.1078999042510986,Q620615_mobile_app,Q9143_Programming_language,False,False
6194,6194,-1.1303156614303589,Q620615_mobile_app,Q8366_Algorithm,False,False
4338,4338,-1.1498879194259644,Q620615_mobile_app,Q42848_Data,False,False
3039,3039,-1.7600606679916382,Q749568_Generate_REST_API_RPC_queries,Q21198_Computer_science,False,False
4338,4338,-1.7633023262023926,Q749568_Generate_REST_API_RPC_queries,Q42848_Data,False,False
6194,6194,-1.7738956212997437,Q749568_Generate_REST_API_RPC_queries,Q8366_Algorithm,False,False
6534,6534,-1.784168004989624,Q749568_Generate_REST_API_RPC_queries,Q9143_Programming_language,False,False
6030,6030,-1.7870032787322998,Q749568_Generate_REST_API_RPC_queries,Q80006_Computer_programming,False,False
6030,6030,-1.5767217874526978,Q289281_Flask,Q80006_Computer_programming,False,False
5488,5488,-1.5845978260040283,Q289281_Flask,Q68_Computer,False,False
6534,6534,-1.5890785455703735,Q289281_Flask,Q9143_Programming_language,False,False
3039,3039,-1.5952438116073608,Q289281_Flask,Q21198_Computer_science,False,False
4207,4207,-1.6252774000167847,Q289281_Flask,Q395_Mathematics,False,False
5488,5488,-1.1731789112091064,Q173136_Blender,Q68_Computer,False,False
3039,3039,-1.1876364946365356,Q173136_Blender,Q21198_Computer_science,False,False
6030,6030,-1.2061084508895874,Q173136_Blender,Q80006_Computer_programming,False,False
6194,6194,-1.2242993116378784,Q173136_Blender,Q8366_Algorithm,False,False
4207,4207,-1.243167519569397,Q173136_Blender,Q395_Mathematics,False,False
6534,6534,-1.8124279975891113,Q220577_Google_Analytics,Q9143_Programming_language,False,False
6194,6194,-1.830578088760376,Q220577_Google_Analytics,Q8366_Algorithm,False,False
5488,5488,-1.833024263381958,Q220577_Google_Analytics,Q68_Computer,False,False
4207,4207,-1.841946005821228,Q220577_Google_Analytics,Q395_Mathematics,False,False
3039,3039,-1.8447555303573608,Q220577_Google_Analytics,Q21198_Computer_science,False,False
